t,u
-0.251875,-0.010717
-0.25175,-0.010717
-0.251625,-0.010717
-0.2515,-0.00706855
-0.251375,-0.00706855
-0.25125,-0.00706855
-0.251125,-0.00706855
-0.251,-0.00706855
-0.250875,-0.00706855
-0.25075,-0.010717
-0.250625,-0.010717
-0.2505,-0.00706855
-0.250375,-0.00706855
-0.25025,-0.00706855
-0.250125,-0.010717
-0.25,-0.00706855
-0.249875,-0.00706855
-0.24975,-0.00706855
-0.249625,-0.00706855
-0.2495,-0.00706855
-0.249375,-0.010717
-0.24925,-0.010717
-0.249125,-0.010717
-0.249,-0.00706855
-0.248875,-0.010717
-0.24875,-0.00706855
-0.248625,-0.00706855
-0.2485,-0.00706855
-0.248375,-0.00706855
-0.24825,-0.00706855
-0.248125,-0.00706855
-0.248,-0.00706855
-0.247875,-0.010717
-0.24775,-0.010717
-0.247625,-0.00706855
-0.2475,-0.00706855
-0.247375,-0.00706855
-0.24725,-0.00706855
-0.247125,-0.00706855
-0.247,-0.00706855
-0.246875,-0.00706855
-0.24675,-0.010717
-0.246625,-0.00706855
-0.2465,-0.00706855
-0.246375,-0.010717
-0.24625,-0.010717
-0.246125,-0.010717
-0.246,-0.010717
-0.245875,-0.00706855
-0.24575,-0.00706855
-0.245625,-0.00706855
-0.2455,-0.010717
-0.245375,-0.010717
-0.24525,-0.010717
-0.245125,-0.00706855
-0.245,-0.00706855
-0.244875,-0.00706855
-0.24475,-0.010717
-0.244625,-0.010717
-0.2445,-0.010717
-0.244375,-0.010717
-0.24425,-0.010717
-0.244125,-0.010717
-0.244,-0.010717
-0.243875,-0.010717
-0.24375,-0.010717
-0.243625,-0.010717
-0.2435,-0.010717
-0.243375,-0.010717
-0.24325,-0.010717
-0.243125,-0.010717
-0.243,-0.010717
-0.242875,-0.010717
-0.24275,-0.010717
-0.242625,-0.010717
-0.2425,-0.00706855
-0.242375,-0.00706855
-0.24225,-0.010717
-0.242125,-0.010717
-0.242,-0.00706855
-0.241875,-0.00706855
-0.24175,-0.010717
-0.241625,-0.010717
-0.2415,-0.010717
-0.241375,-0.00706855
-0.24125,-0.010717
-0.241125,-0.00706855
-0.241,-0.00706855
-0.240875,-0.010717
-0.24075,-0.00706855
-0.240625,-0.010717
-0.2405,-0.010717
-0.240375,-0.010717
-0.24025,-0.010717
-0.240125,-0.00706855
-0.24,-0.010717
-0.239875,-0.00706855
-0.23975,-0.010717
-0.239625,-0.010717
-0.2395,-0.010717
-0.239375,-0.00706855
-0.23925,-0.010717
-0.239125,-0.010717
-0.239,-0.010717
-0.238875,-0.010717
-0.23875,-0.00706855
-0.238625,-0.010717
-0.2385,-0.00706855
-0.238375,-0.00706855
-0.23825,-0.010717
-0.238125,-0.010717
-0.238,-0.010717
-0.237875,-0.00706855
-0.23775,-0.010717
-0.237625,-0.00706855
-0.2375,-0.00706855
-0.237375,-0.010717
-0.23725,-0.010717
-0.237125,-0.010717
-0.237,-0.00706855
-0.236875,-0.010717
-0.23675,-0.00706855
-0.236625,-0.00706855
-0.2365,-0.010717
-0.236375,-0.010717
-0.23625,-0.00706855
-0.236125,-0.00706855
-0.236,-0.00706855
-0.235875,-0.010717
-0.23575,-0.010717
-0.235625,-0.00706855
-0.2355,-0.00706855
-0.235375,-0.00706855
-0.23525,-0.00706855
-0.235125,-0.00706855
-0.235,-0.00706855
-0.234875,-0.00706855
-0.23475,-0.010717
-0.234625,-0.010717
-0.2345,-0.010717
-0.234375,-0.00706855
-0.23425,-0.00706855
-0.234125,-0.010717
-0.234,-0.010717
-0.233875,-0.010717
-0.23375,-0.010717
-0.233625,-0.010717
-0.2335,-0.00706855
-0.233375,-0.00706855
-0.23325,-0.00706855
-0.233125,-0.010717
-0.233,-0.010717
-0.232875,-0.010717
-0.23275,-0.00706855
-0.232625,-0.010717
-0.2325,-0.010717
-0.232375,-0.00706855
-0.23225,-0.010717
-0.232125,-0.010717
-0.232,-0.010717
-0.231875,-0.010717
-0.23175,-0.010717
-0.231625,-0.00706855
-0.2315,-0.00706855
-0.231375,-0.00706855
-0.23125,-0.010717
-0.231125,-0.010717
-0.231,-0.00706855
-0.230875,-0.00706855
-0.23075,-0.00706855
-0.230625,-0.00706855
-0.2305,-0.00706855
-0.230375,-0.010717
-0.23025,-0.010717
-0.230125,-0.010717
-0.23,-0.010717
-0.229875,-0.010717
-0.22975,-0.010717
-0.229625,-0.010717
-0.2295,-0.010717
-0.229375,-0.00706855
-0.22925,-0.00706855
-0.229125,-0.010717
-0.229,-0.00706855
-0.228875,-0.00706855
-0.22875,-0.00706855
-0.228625,-0.010717
-0.2285,-0.010717
-0.228375,-0.010717
-0.22825,-0.010717
-0.228125,-0.010717
-0.228,-0.00706855
-0.227875,-0.00706855
-0.22775,-0.010717
-0.227625,-0.00706855
-0.2275,-0.00706855
-0.227375,-0.010717
-0.22725,-0.010717
-0.227125,-0.010717
-0.227,-0.010717
-0.226875,-0.010717
-0.22675,-0.010717
-0.226625,-0.010717
-0.2265,-0.010717
-0.226375,-0.010717
-0.22625,-0.010717
-0.226125,-0.010717
-0.226,-0.010717
-0.225875,-0.010717
-0.22575,-0.00706855
-0.225625,-0.010717
-0.2255,-0.010717
-0.225375,-0.010717
-0.22525,-0.00706855
-0.225125,-0.00706855
-0.225,-0.00706855
-0.224875,-0.010717
-0.22475,-0.00706855
-0.224625,-0.010717
-0.2245,-0.00706855
-0.224375,-0.00706855
-0.22425,-0.010717
-0.224125,-0.00706855
-0.224,-0.010717
-0.223875,-0.010717
-0.22375,-0.010717
-0.223625,-0.010717
-0.2235,-0.010717
-0.223375,-0.010717
-0.22325,-0.010717
-0.223125,-0.00706855
-0.223,-0.010717
-0.222875,-0.00706855
-0.22275,-0.00706855
-0.222625,-0.00706855
-0.2225,-0.00706855
-0.222375,-0.00706855
-0.22225,-0.00706855
-0.222125,-0.00706855
-0.222,-0.010717
-0.221875,-0.00706855
-0.22175,-0.00706855
-0.221625,-0.010717
-0.2215,-0.010717
-0.221375,-0.010717
-0.22125,-0.010717
-0.221125,-0.00706855
-0.221,-0.010717
-0.220875,-0.00706855
-0.22075,-0.010717
-0.220625,-0.010717
-0.2205,-0.010717
-0.220375,-0.00706855
-0.22025,-0.00706855
-0.220125,-0.00706855
-0.22,-0.00706855
-0.219875,-0.00706855
-0.21975,-0.010717
-0.219625,-0.010717
-0.2195,-0.010717
-0.219375,-0.010717
-0.21925,-0.010717
-0.219125,-0.010717
-0.219,-0.010717
-0.218875,-0.010717
-0.21875,-0.010717
-0.218625,-0.010717
-0.2185,-0.010717
-0.218375,-0.010717
-0.21825,-0.00706855
-0.218125,-0.010717
-0.218,-0.010717
-0.217875,-0.010717
-0.21775,-0.010717
-0.217625,-0.010717
-0.2175,-0.010717
-0.217375,-0.010717
-0.21725,-0.00706855
-0.217125,-0.00706855
-0.217,-0.00706855
-0.216875,-0.00706855
-0.21675,-0.00706855
-0.216625,-0.010717
-0.2165,-0.00706855
-0.216375,-0.00706855
-0.21625,-0.010717
-0.216125,-0.010717
-0.216,-0.010717
-0.215875,-0.010717
-0.21575,-0.010717
-0.215625,-0.010717
-0.2155,-0.010717
-0.215375,-0.010717
-0.21525,-0.00706855
-0.215125,-0.010717
-0.215,-0.010717
-0.214875,-0.00706855
-0.21475,-0.00706855
-0.214625,-0.010717
-0.2145,-0.010717
-0.214375,-0.010717
-0.21425,-0.00706855
-0.214125,-0.00706855
-0.214,-0.00706855
-0.213875,-0.00706855
-0.21375,-0.00706855
-0.213625,-0.00706855
-0.2135,-0.00706855
-0.213375,-0.00706855
-0.21325,-0.00706855
-0.213125,-0.00706855
-0.213,-0.00706855
-0.212875,-0.010717
-0.21275,-0.010717
-0.212625,-0.00706855
-0.2125,-0.00706855
-0.212375,-0.010717
-0.21225,-0.00706855
-0.212125,-0.00706855
-0.212,-0.010717
-0.211875,-0.00706855
-0.21175,-0.010717
-0.211625,-0.010717
-0.2115,-0.010717
-0.211375,-0.010717
-0.21125,-0.010717
-0.211125,-0.010717
-0.211,-0.00706855
-0.210875,-0.00706855
-0.21075,-0.00706855
-0.210625,-0.00706855
-0.2105,-0.010717
-0.210375,-0.00706855
-0.21025,-0.00706855
-0.210125,-0.00706855
-0.21,-0.010717
-0.209875,-0.010717
-0.20975,-0.010717
-0.209625,-0.010717
-0.2095,-0.010717
-0.209375,-0.010717
-0.20925,-0.00706855
-0.209125,-0.010717
-0.209,-0.010717
-0.208875,-0.00706855
-0.20875,-0.00706855
-0.208625,-0.010717
-0.2085,-0.010717
-0.208375,-0.010717
-0.20825,-0.010717
-0.208125,-0.010717
-0.208,-0.00706855
-0.207875,-0.010717
-0.20775,-0.010717
-0.207625,-0.010717
-0.2075,-0.00706855
-0.207375,-0.00706855
-0.20725,-0.00706855
-0.207125,-0.00706855
-0.207,-0.00706855
-0.206875,-0.00706855
-0.20675,-0.010717
-0.206625,-0.010717
-0.2065,-0.010717
-0.206375,-0.010717
-0.20625,-0.010717
-0.206125,-0.010717
-0.206,-0.010717
-0.205875,-0.010717
-0.20575,-0.010717
-0.205625,-0.010717
-0.2055,-0.010717
-0.205375,-0.010717
-0.20525,-0.00706855
-0.205125,-0.010717
-0.205,-0.010717
-0.204875,-0.010717
-0.20475,-0.010717
-0.204625,-0.010717
-0.2045,-0.010717
-0.204375,-0.010717
-0.20425,-0.010717
-0.204125,-0.00706855
-0.204,-0.010717
-0.203875,-0.010717
-0.20375,-0.010717
-0.203625,-0.010717
-0.2035,-0.010717
-0.203375,-0.00706855
-0.20325,-0.010717
-0.203125,-0.00706855
-0.203,-0.00706855
-0.202875,-0.00706855
-0.20275,-0.010717
-0.202625,-0.010717
-0.2025,-0.010717
-0.202375,-0.010717
-0.20225,-0.010717
-0.202125,-0.010717
-0.202,-0.00706855
-0.201875,-0.010717
-0.20175,-0.010717
-0.201625,-0.010717
-0.2015,-0.010717
-0.201375,-0.010717
-0.20125,-0.010717
-0.201125,-0.010717
-0.201,-0.00706855
-0.200875,-0.00706855
-0.20075,-0.00706855
-0.200625,-0.010717
-0.2005,-0.00706855
-0.200375,-0.00706855
-0.20025,-0.00706855
-0.200125,-0.010717
-0.2,-0.00706855
-0.199875,-0.010717
-0.19975,-0.010717
-0.199625,-0.010717
-0.1995,-0.010717
-0.199375,-0.010717
-0.19925,-0.010717
-0.199125,-0.010717
-0.199,-0.010717
-0.198875,-0.010717
-0.19875,-0.010717
-0.198625,-0.00706855
-0.1985,-0.010717
-0.198375,-0.010717
-0.19825,-0.00706855
-0.198125,-0.00706855
-0.198,-0.00706855
-0.197875,-0.010717
-0.19775,-0.010717
-0.197625,-0.010717
-0.1975,-0.010717
-0.197375,-0.010717
-0.19725,-0.010717
-0.197125,-0.00706855
-0.197,-0.00706855
-0.196875,-0.010717
-0.19675,-0.010717
-0.196625,-0.010717
-0.1965,-0.00706855
-0.196375,-0.00706855
-0.19625,-0.010717
-0.196125,-0.00706855
-0.196,-0.010717
-0.195875,-0.010717
-0.19575,-0.010717
-0.195625,-0.010717
-0.1955,-0.010717
-0.195375,-0.010717
-0.19525,-0.010717
-0.195125,-0.00706855
-0.195,-0.00706855
-0.194875,-0.00706855
-0.19475,-0.010717
-0.194625,-0.00706855
-0.1945,-0.010717
-0.194375,-0.010717
-0.19425,-0.010717
-0.194125,-0.010717
-0.194,-0.010717
-0.193875,-0.010717
-0.19375,-0.010717
-0.193625,-0.010717
-0.1935,-0.010717
-0.193375,-0.010717
-0.19325,-0.00706855
-0.193125,-0.00706855
-0.193,-0.010717
-0.192875,-0.010717
-0.19275,-0.010717
-0.192625,-0.010717
-0.1925,-0.010717
-0.192375,-0.010717
-0.19225,-0.010717
-0.192125,-0.010717
-0.192,-0.010717
-0.191875,-0.00706855
-0.19175,-0.010717
-0.191625,-0.010717
-0.1915,-0.010717
-0.191375,-0.010717
-0.19125,-0.00706855
-0.191125,-0.00706855
-0.191,-0.010717
-0.190875,-0.010717
-0.19075,-0.010717
-0.190625,-0.00706855
-0.1905,-0.010717
-0.190375,-0.00706855
-0.19025,-0.00706855
-0.190125,-0.010717
-0.19,-0.010717
-0.189875,-0.010717
-0.18975,-0.010717
-0.189625,-0.010717
-0.1895,-0.010717
-0.189375,-0.010717
-0.18925,-0.010717
-0.189125,-0.00706855
-0.189,-0.010717
-0.188875,-0.010717
-0.18875,-0.010717
-0.188625,-0.010717
-0.1885,-0.010717
-0.188375,-0.010717
-0.18825,-0.010717
-0.188125,-0.010717
-0.188,-0.010717
-0.187875,-0.010717
-0.18775,-0.010717
-0.187625,-0.010717
-0.1875,-0.010717
-0.187375,-0.010717
-0.18725,-0.010717
-0.187125,-0.010717
-0.187,-0.010717
-0.186875,-0.010717
-0.18675,-0.010717
-0.186625,-0.010717
-0.1865,-0.010717
-0.186375,-0.010717
-0.18625,-0.010717
-0.186125,-0.010717
-0.186,-0.00706855
-0.185875,-0.010717
-0.18575,-0.010717
-0.185625,-0.010717
-0.1855,-0.010717
-0.185375,-0.010717
-0.18525,-0.010717
-0.185125,-0.010717
-0.185,-0.00706855
-0.184875,-0.010717
-0.18475,-0.00706855
-0.184625,-0.00706855
-0.1845,-0.00706855
-0.184375,-0.010717
-0.18425,-0.00706855
-0.184125,-0.010717
-0.184,-0.010717
-0.183875,-0.010717
-0.18375,-0.00706855
-0.183625,-0.010717
-0.1835,-0.00706855
-0.183375,-0.010717
-0.18325,-0.00706855
-0.183125,-0.00706855
-0.183,-0.00706855
-0.182875,-0.00706855
-0.18275,-0.010717
-0.182625,-0.010717
-0.1825,-0.010717
-0.182375,-0.00706855
-0.18225,-0.010717
-0.182125,-0.010717
-0.182,-0.010717
-0.181875,-0.00706855
-0.18175,-0.010717
-0.181625,-0.00706855
-0.1815,-0.00706855
-0.181375,-0.00706855
-0.18125,-0.010717
-0.181125,-0.010717
-0.181,-0.010717
-0.180875,-0.010717
-0.18075,-0.00706855
-0.180625,-0.010717
-0.1805,-0.00706855
-0.180375,-0.010717
-0.18025,-0.010717
-0.180125,-0.010717
-0.18,-0.010717
-0.179875,-0.00706855
-0.17975,-0.010717
-0.179625,-0.010717
-0.1795,-0.010717
-0.179375,-0.010717
-0.17925,-0.010717
-0.179125,-0.010717
-0.179,-0.010717
-0.178875,-0.010717
-0.17875,-0.010717
-0.178625,-0.010717
-0.1785,-0.010717
-0.178375,-0.010717
-0.17825,-0.010717
-0.178125,-0.010717
-0.178,-0.010717
-0.177875,-0.00706855
-0.17775,-0.010717
-0.177625,-0.010717
-0.1775,-0.010717
-0.177375,-0.010717
-0.17725,-0.010717
-0.177125,-0.010717
-0.177,-0.010717
-0.176875,-0.010717
-0.17675,-0.010717
-0.176625,-0.010717
-0.1765,-0.010717
-0.176375,-0.010717
-0.17625,-0.010717
-0.176125,-0.010717
-0.176,-0.010717
-0.175875,-0.010717
-0.17575,-0.010717
-0.175625,-0.010717
-0.1755,-0.010717
-0.175375,-0.010717
-0.17525,-0.010717
-0.175125,-0.010717
-0.175,-0.010717
-0.174875,-0.010717
-0.17475,-0.010717
-0.174625,-0.010717
-0.1745,-0.010717
-0.174375,-0.010717
-0.17425,-0.010717
-0.174125,-0.010717
-0.174,-0.010717
-0.173875,-0.010717
-0.17375,-0.010717
-0.173625,-0.010717
-0.1735,-0.010717
-0.173375,-0.010717
-0.17325,-0.010717
-0.173125,-0.010717
-0.173,-0.010717
-0.172875,-0.010717
-0.17275,-0.010717
-0.172625,-0.010717
-0.1725,-0.010717
-0.172375,-0.00706855
-0.17225,-0.010717
-0.172125,-0.010717
-0.172,-0.010717
-0.171875,-0.010717
-0.17175,-0.010717
-0.171625,-0.010717
-0.1715,-0.010717
-0.171375,-0.010717
-0.17125,-0.010717
-0.171125,-0.010717
-0.171,-0.010717
-0.170875,-0.010717
-0.17075,-0.00706855
-0.170625,-0.00706855
-0.1705,-0.00706855
-0.170375,-0.010717
-0.17025,-0.00706855
-0.170125,-0.010717
-0.17,-0.010717
-0.169875,-0.00706855
-0.16975,-0.00706855
-0.169625,-0.00706855
-0.1695,-0.010717
-0.169375,-0.00706855
-0.16925,-0.00706855
-0.169125,-0.00706855
-0.169,0.0330644
-0.168875,0.0659005
-0.16875,0.0914397
-0.168625,0.116979
-0.1685,0.131573
-0.168375,0.135221
-0.16825,0.135221
-0.168125,0.241026
-0.168,0.262917
-0.167875,0.266565
-0.16775,0.281159
-0.167625,0.288456
-0.1675,0.284808
-0.167375,0.273862
-0.16725,4.54255
-0.167125,4.99861
-0.167,4.99496
-0.166875,4.99496
-0.16675,4.99496
-0.166625,4.99496
-0.1665,4.99496
-0.166375,4.99496
-0.16625,4.99496
-0.166125,4.99496
-0.166,4.99496
-0.165875,4.99496
-0.16575,4.99496
-0.165625,4.99861
-0.1655,4.99496
-0.165375,4.99496
-0.16525,4.99496
-0.165125,4.99496
-0.165,4.99496
-0.164875,4.99496
-0.16475,4.99496
-0.164625,4.99496
-0.1645,4.99496
-0.164375,4.99496
-0.16425,4.99496
-0.164125,4.99496
-0.164,4.99496
-0.163875,4.99496
-0.16375,4.99496
-0.163625,4.99496
-0.1635,4.99496
-0.163375,4.99496
-0.16325,4.99496
-0.163125,4.99496
-0.163,4.99496
-0.162875,4.99496
-0.16275,4.99496
-0.162625,4.99496
-0.1625,4.99496
-0.162375,4.99496
-0.16225,4.99496
-0.162125,4.99496
-0.162,4.99496
-0.161875,4.99496
-0.16175,4.99496
-0.161625,4.99496
-0.1615,4.99496
-0.161375,4.99496
-0.16125,4.99496
-0.161125,4.99496
-0.161,4.99496
-0.160875,4.99496
-0.16075,4.99496
-0.160625,4.99496
-0.1605,4.99496
-0.160375,4.99496
-0.16025,4.99496
-0.160125,4.99496
-0.16,4.99496
-0.159875,4.99496
-0.15975,4.99496
-0.159625,4.99496
-0.1595,4.99496
-0.159375,4.99496
-0.15925,4.99496
-0.159125,4.99496
-0.159,4.99496
-0.158875,4.99496
-0.15875,4.99496
-0.158625,4.99496
-0.1585,4.99496
-0.158375,4.99496
-0.15825,4.99496
-0.158125,4.99496
-0.158,4.99496
-0.157875,4.99496
-0.15775,4.99496
-0.157625,4.99496
-0.1575,4.99496
-0.157375,4.99131
-0.15725,4.99496
-0.157125,4.99496
-0.157,4.99496
-0.156875,4.99496
-0.15675,4.99496
-0.156625,4.99496
-0.1565,4.99496
-0.156375,4.99496
-0.15625,4.99496
-0.156125,4.99496
-0.156,4.99496
-0.155875,4.99496
-0.15575,4.99496
-0.155625,4.99496
-0.1555,4.99496
-0.155375,4.99496
-0.15525,4.99496
-0.155125,4.99496
-0.155,4.99496
-0.154875,4.99496
-0.15475,4.99496
-0.154625,4.99496
-0.1545,4.99496
-0.154375,4.99496
-0.15425,4.99496
-0.154125,4.99496
-0.154,4.99496
-0.153875,4.99496
-0.15375,4.99496
-0.153625,4.99496
-0.1535,4.99496
-0.153375,4.99496
-0.15325,4.99496
-0.153125,4.99496
-0.153,4.99496
-0.152875,4.99496
-0.15275,4.99496
-0.152625,4.99496
-0.1525,4.99496
-0.152375,4.99496
-0.15225,4.99496
-0.152125,4.99496
-0.152,4.99496
-0.151875,4.99496
-0.15175,4.99496
-0.151625,4.99496
-0.1515,4.99496
-0.151375,4.99496
-0.15125,4.99496
-0.151125,4.99496
-0.151,4.99496
-0.150875,4.99496
-0.15075,4.99496
-0.150625,4.99496
-0.1505,4.99496
-0.150375,4.99496
-0.15025,4.99496
-0.150125,4.99496
-0.15,4.99496
-0.149875,4.99496
-0.14975,4.99496
-0.149625,4.99496
-0.1495,4.99496
-0.149375,4.99496
-0.14925,4.99496
-0.149125,4.99496
-0.149,4.99496
-0.148875,4.99496
-0.14875,4.99496
-0.148625,4.99496
-0.1485,4.99496
-0.148375,4.99496
-0.14825,4.99496
-0.148125,4.99496
-0.148,4.99861
-0.147875,4.99496
-0.14775,4.99496
-0.147625,4.99496
-0.1475,4.99496
-0.147375,4.99496
-0.14725,4.99496
-0.147125,4.99496
-0.147,4.99496
-0.146875,4.99496
-0.14675,4.99496
-0.146625,4.99496
-0.1465,4.99496
-0.146375,4.99496
-0.14625,4.99496
-0.146125,4.99496
-0.146,4.99496
-0.145875,4.99496
-0.14575,4.99496
-0.145625,4.99496
-0.1455,4.99496
-0.145375,4.99496
-0.14525,4.99496
-0.145125,4.99496
-0.145,4.99496
-0.144875,4.99496
-0.14475,4.99496
-0.144625,4.99496
-0.1445,4.99496
-0.144375,4.99496
-0.14425,4.99496
-0.144125,4.99496
-0.144,4.99496
-0.143875,4.99496
-0.14375,4.99496
-0.143625,4.99496
-0.1435,4.99496
-0.143375,4.99496
-0.14325,4.99496
-0.143125,4.99496
-0.143,4.99496
-0.142875,4.99496
-0.14275,4.99496
-0.142625,4.99496
-0.1425,4.99496
-0.142375,4.99496
-0.14225,4.99496
-0.142125,4.99496
-0.142,4.99496
-0.141875,4.99496
-0.14175,4.99496
-0.141625,4.99496
-0.1415,4.99496
-0.141375,4.99496
-0.14125,4.99496
-0.141125,4.99496
-0.141,4.99496
-0.140875,4.99496
-0.14075,4.99496
-0.140625,4.99496
-0.1405,4.99496
-0.140375,4.99496
-0.14025,4.99496
-0.140125,4.99496
-0.14,4.99496
-0.139875,4.99496
-0.13975,4.99496
-0.139625,4.99496
-0.1395,4.99496
-0.139375,4.99496
-0.13925,4.99496
-0.139125,4.99496
-0.139,4.99496
-0.138875,4.99496
-0.13875,4.99496
-0.138625,4.99496
-0.1385,4.99496
-0.138375,4.99496
-0.13825,4.99496
-0.138125,4.99496
-0.138,4.99496
-0.137875,4.99496
-0.13775,4.99496
-0.137625,4.99496
-0.1375,4.99496
-0.137375,4.99496
-0.13725,4.99496
-0.137125,4.99496
-0.137,4.99496
-0.136875,4.99496
-0.13675,4.99496
-0.136625,4.99496
-0.1365,4.99496
-0.136375,4.99496
-0.13625,4.99496
-0.136125,4.99496
-0.136,4.99496
-0.135875,4.99496
-0.13575,4.99496
-0.135625,4.99496
-0.1355,4.99496
-0.135375,4.99496
-0.13525,4.99496
-0.135125,4.99496
-0.135,4.99496
-0.134875,4.99496
-0.13475,4.99496
-0.134625,4.99496
-0.1345,4.99496
-0.134375,4.99496
-0.13425,4.99496
-0.134125,4.99496
-0.134,4.99496
-0.133875,4.99496
-0.13375,4.99131
-0.133625,4.99496
-0.1335,4.99496
-0.133375,4.99496
-0.13325,4.99496
-0.133125,4.99496
-0.133,4.99496
-0.132875,4.99496
-0.13275,4.99496
-0.132625,4.99496
-0.1325,4.99496
-0.132375,4.99496
-0.13225,4.99496
-0.132125,4.99496
-0.132,4.99496
-0.131875,4.99496
-0.13175,4.99496
-0.131625,4.99496
-0.1315,4.99496
-0.131375,4.99496
-0.13125,4.99496
-0.131125,4.99496
-0.131,4.99496
-0.130875,4.99496
-0.13075,4.99496
-0.130625,4.99496
-0.1305,4.99496
-0.130375,4.99496
-0.13025,4.99496
-0.130125,4.99496
-0.13,4.99496
-0.129875,4.99496
-0.12975,4.99496
-0.129625,4.99496
-0.1295,4.99496
-0.129375,4.99496
-0.12925,4.99496
-0.129125,4.99496
-0.129,4.99496
-0.128875,4.99496
-0.12875,4.99496
-0.128625,4.99496
-0.1285,4.99496
-0.128375,4.99496
-0.12825,4.99496
-0.128125,4.99496
-0.128,4.99496
-0.127875,4.99496
-0.12775,4.99496
-0.127625,4.99496
-0.1275,4.99496
-0.127375,4.99496
-0.12725,4.99496
-0.127125,4.99496
-0.127,4.99496
-0.126875,4.99496
-0.12675,4.99496
-0.126625,4.99496
-0.1265,4.99496
-0.126375,4.99496
-0.12625,4.99496
-0.126125,4.99496
-0.126,4.99496
-0.125875,4.99496
-0.12575,4.99496
-0.125625,4.99496
-0.1255,4.99496
-0.125375,4.99496
-0.12525,4.99496
-0.125125,4.99496
-0.125,4.99496
-0.124875,4.99496
-0.12475,4.99496
-0.124625,4.99496
-0.1245,4.99496
-0.124375,4.99496
-0.12425,4.99496
-0.124125,4.99496
-0.124,4.99496
-0.123875,4.99496
-0.12375,4.99496
-0.123625,4.99496
-0.1235,4.99496
-0.123375,4.99861
-0.12325,4.99861
-0.123125,4.99496
-0.123,4.99496
-0.122875,4.99496
-0.12275,4.99496
-0.122625,4.99496
-0.1225,4.99496
-0.122375,4.99861
-0.12225,4.99496
-0.122125,4.99496
-0.122,4.99496
-0.121875,4.99496
-0.12175,4.99496
-0.121625,4.99496
-0.1215,4.99496
-0.121375,4.99496
-0.12125,4.99496
-0.121125,4.99496
-0.121,4.99496
-0.120875,4.99496
-0.12075,4.99496
-0.120625,4.99496
-0.1205,4.99496
-0.120375,4.99496
-0.12025,4.99496
-0.120125,4.99496
-0.12,4.99496
-0.119875,4.99496
-0.11975,4.99496
-0.119625,4.99496
-0.1195,4.99496
-0.119375,4.99496
-0.11925,4.99496
-0.119125,4.99496
-0.119,4.99496
-0.118875,4.99496
-0.11875,4.99496
-0.118625,4.99496
-0.1185,4.99496
-0.118375,4.99496
-0.11825,4.99861
-0.118125,4.99861
-0.118,4.99861
-0.117875,4.99496
-0.11775,4.99496
-0.117625,4.99496
-0.1175,4.99496
-0.117375,4.99496
-0.11725,4.99496
-0.117125,4.99496
-0.117,4.99496
-0.116875,4.99496
-0.11675,4.99496
-0.116625,4.99496
-0.1165,4.99861
-0.116375,4.99496
-0.11625,4.99861
-0.116125,4.99496
-0.116,4.99496
-0.115875,4.99496
-0.11575,4.99496
-0.115625,4.99496
-0.1155,4.99496
-0.115375,4.99496
-0.11525,4.99496
-0.115125,4.99496
-0.115,4.99496
-0.114875,4.99496
-0.11475,4.99496
-0.114625,4.99496
-0.1145,4.99496
-0.114375,4.99496
-0.11425,4.99496
-0.114125,4.99496
-0.114,4.99496
-0.113875,4.99496
-0.11375,4.99496
-0.113625,4.99496
-0.1135,4.99496
-0.113375,4.99496
-0.11325,4.99496
-0.113125,4.99496
-0.113,4.99496
-0.112875,4.99496
-0.11275,4.99496
-0.112625,4.99496
-0.1125,4.99496
-0.112375,4.99496
-0.11225,4.99496
-0.112125,4.99496
-0.112,4.99496
-0.111875,4.99496
-0.11175,4.99496
-0.111625,4.99496
-0.1115,4.99496
-0.111375,4.99496
-0.11125,4.99496
-0.111125,4.99496
-0.111,4.99496
-0.110875,4.99496
-0.11075,4.99496
-0.110625,4.99496
-0.1105,4.99496
-0.110375,4.99496
-0.11025,4.99496
-0.110125,4.99496
-0.11,4.99496
-0.109875,4.99496
-0.10975,4.99496
-0.109625,4.99496
-0.1095,4.99496
-0.109375,4.99496
-0.10925,4.99496
-0.109125,4.99496
-0.109,4.99496
-0.108875,4.99496
-0.10875,4.99496
-0.108625,4.99496
-0.1085,4.99496
-0.108375,4.99496
-0.10825,4.99496
-0.108125,4.99496
-0.108,4.99496
-0.107875,4.99496
-0.10775,4.99496
-0.107625,4.99861
-0.1075,4.99496
-0.107375,4.99496
-0.10725,4.99861
-0.107125,4.99496
-0.107,4.99496
-0.106875,4.99861
-0.10675,4.99861
-0.106625,4.99496
-0.1065,4.99496
-0.106375,4.99496
-0.10625,4.99496
-0.106125,4.99496
-0.106,4.99496
-0.105875,4.99496
-0.10575,4.99861
-0.105625,4.99496
-0.1055,4.99496
-0.105375,4.99496
-0.10525,4.99496
-0.105125,4.99496
-0.105,4.99861
-0.104875,4.99861
-0.10475,4.99496
-0.104625,4.99496
-0.1045,4.99496
-0.104375,4.99496
-0.10425,4.99496
-0.104125,4.99496
-0.104,4.99496
-0.103875,4.99496
-0.10375,4.99496
-0.103625,4.99496
-0.1035,4.99496
-0.103375,4.99496
-0.10325,4.99861
-0.103125,4.99496
-0.103,4.99496
-0.102875,4.99496
-0.10275,4.99496
-0.102625,4.99496
-0.1025,4.99496
-0.102375,4.99496
-0.10225,4.99496
-0.102125,4.99496
-0.102,4.99496
-0.101875,4.99496
-0.10175,4.99496
-0.101625,4.99496
-0.1015,4.99496
