time,trig,echo
0.00307366,-0.0167751,4.8143
0.00307618,-0.0167751,4.8143
0.0030787,-0.0204544,4.81058
0.00308122,-0.0204544,4.8143
0.00308374,-0.0204544,4.8143
0.00308626,-0.0204544,4.81058
0.00308878,-0.0204544,4.8143
0.0030913,-0.0204544,4.8143
0.00309382,-0.0167751,4.81802
0.00309634,-0.0204544,4.81058
0.00309886,-0.0167751,4.81802
0.00310138,-0.0167751,4.8143
0.0031039,-0.0204544,4.81058
0.00310642,-0.0204544,4.8143
0.00310894,-0.0167751,4.81058
0.00311146,-0.0204544,4.81802
0.00311398,-0.0241336,4.8143
0.0031165,-0.0167751,4.81058
0.00311902,-0.0130959,4.81802
0.00312154,-0.0167751,4.8143
0.00312406,-0.0167751,4.8143
0.00312658,-0.0204544,4.8143
0.0031291,-0.0130959,4.81058
0.00313162,-0.0167751,4.8143
0.00313414,-0.0204544,4.81058
0.00313666,-0.0241336,4.8143
0.00313918,-0.0204544,4.8143
0.0031417,-0.0167751,4.81058
0.00314422,-0.0167751,4.81058
0.00314674,-0.0204544,4.81058
0.00314926,-0.0241336,4.8143
0.00315178,-0.0204544,4.8143
0.0031543,-0.0167751,4.8143
0.00315682,-0.0204544,4.8143
0.00315934,-0.0204544,4.8143
0.00316186,-0.0167751,4.81058
0.00316438,-0.0204544,4.81802
0.0031669,-0.0204544,4.8143
0.00316942,-0.0204544,4.8143
0.00317194,-0.0241336,4.81802
0.00317446,-0.0167751,4.81058
0.00317698,-0.0204544,4.81802
0.0031795,-0.0204544,4.8143
0.00318202,-0.0204544,4.8143
0.00318454,-0.0241336,4.8143
0.00318706,-0.0241336,4.8143
0.00318958,-0.0204544,4.8143
0.0031921,-0.0204544,4.8143
0.00319462,-0.0204544,4.81058
0.00319714,-0.0204544,4.81058
0.00319966,-0.0204544,4.8143
0.00320218,-0.0204544,4.81058
0.0032047,-0.0241336,4.8143
0.00320722,-0.0167751,4.81802
0.00320974,-0.0167751,4.81058
0.00321226,-0.0167751,4.8143
0.00321478,-0.0241336,4.81058
0.0032173,-0.0241336,4.8143
0.00321982,-0.0167751,4.8143
0.00322234,-0.0204544,4.8143
0.00322486,-0.0167751,4.81802
0.00322738,-0.0204544,4.81058
0.0032299,-0.0204544,4.8143
0.00323242,-0.0241336,4.81802
0.00323494,-0.0241336,4.81802
0.00323746,-0.0204544,4.81802
0.00323998,-0.0204544,4.81058
0.0032425,-0.0167751,4.81802
0.00324502,-0.0167751,4.8143
0.00324754,-0.0241336,4.8143
0.00325006,-0.0204544,4.8143
0.00325258,-0.0204544,4.8143
0.0032551,-0.0204544,4.81058
0.00325762,-0.0204544,4.81802
0.00326014,-0.0204544,4.81802
0.00326266,-0.0204544,4.81058
0.00326518,-0.0204544,4.81802
0.0032677,-0.0167751,4.8143
0.00327022,-0.0167751,4.80686
0.00327274,-0.0204544,4.8143
0.00327526,-0.0130959,4.81802
0.00327778,-0.0204544,4.80686
0.0032803,-0.0204544,4.8143
0.00328282,-0.0241336,4.81058
0.00328534,-0.0241336,4.8143
0.00328786,-0.0204544,4.8143
0.00329038,-0.0241336,4.81802
0.0032929,-0.0204544,4.81802
0.00329542,-0.0167751,4.8143
0.00329794,-0.0130959,4.8143
0.00330046,-0.0204544,4.8143
0.00330298,-0.0167751,4.81058
0.0033055,-0.0204544,4.81058
0.00330802,-0.0130959,4.81058
0.00331054,-0.0167751,4.8143
0.00331306,-0.0278129,4.81058
0.00331558,-0.0241336,4.8143
0.0033181,-0.0204544,4.81058
0.00332062,-0.0241336,4.8143
0.00332314,-0.0204544,4.81058
0.00332566,-0.0167751,4.81802
0.00332818,-0.0204544,4.8143
0.0033307,-0.0204544,4.8143
0.00333322,-0.0167751,4.8143
0.00333574,-0.0204544,4.8143
0.00333826,-0.0167751,4.81058
0.00334078,-0.0167751,4.8143
0.0033433,-0.0204544,4.8143
0.00334582,-0.0204544,4.8143
0.00334834,-0.0204544,4.8143
0.00335086,-0.0167751,4.82173
0.00335338,-0.0167751,4.81058
0.0033559,-0.0204544,4.81058
0.00335842,-0.0204544,4.8143
0.00336094,-0.0204544,4.8143
0.00336346,-0.0167751,4.81058
0.00336598,-0.0167751,4.81058
0.0033685,-0.0167751,4.81058
0.00337102,-0.0204544,4.8143
0.00337354,-0.0167751,4.8143
0.00337606,-0.0167751,4.8143
0.00337858,-0.0278129,4.8143
0.0033811,-0.0167751,4.8143
0.00338362,-0.0241336,4.81802
0.00338614,-0.0130959,4.8143
0.00338866,-0.0204544,4.81058
0.00339118,-0.0241336,4.81058
0.0033937,-0.0167751,4.8143
0.00339622,-0.0241336,4.8143
0.00339874,-0.0241336,4.81802
0.00340126,-0.0167751,4.81058
0.00340378,-0.0167751,4.8143
0.0034063,-0.0241336,4.8143
0.00340882,-0.0241336,4.8143
0.00341134,-0.0204544,4.8143
0.00341386,-0.0130959,4.81802
0.00341638,-0.0204544,4.8143
0.0034189,-0.0204544,4.81058
0.00342142,-0.0241336,4.81058
0.00342394,-0.0204544,4.8143
0.00342646,-0.0241336,4.81058
0.00342898,-0.0241336,4.81058
0.0034315,-0.0204544,4.80686
0.00343402,-0.0241336,4.8143
0.00343654,-0.0130959,4.81058
0.00343906,-0.0204544,4.81058
0.00344158,-0.0204544,4.8143
0.0034441,-0.0204544,4.8143
0.00344662,-0.0241336,4.80314
0.00344914,-0.0241336,4.8143
0.00345166,-0.0167751,4.8143
0.00345418,-0.0167751,4.81802
0.0034567,-0.0167751,4.8143
0.00345922,-0.0167751,4.81058
0.00346174,-0.0167751,4.8143
0.00346426,-0.0167751,4.8143
0.00346678,-0.0204544,4.81058
0.0034693,-0.0204544,4.8143
0.00347182,-0.0204544,4.81058
0.00347434,-0.0241336,4.8143
0.00347686,-0.0204544,4.81058
0.00347938,-0.0204544,4.81802
0.0034819,-0.0204544,4.8143
0.00348442,-0.0204544,4.8143
0.00348694,-0.0204544,4.8143
0.00348946,-0.0167751,4.8143
0.00349198,-0.0167751,4.8143
0.0034945,-0.0241336,4.81802
0.00349702,-0.0204544,4.8143
0.00349954,-0.0204544,4.8143
0.00350206,-0.0278129,4.81058
0.00350458,-0.0204544,4.81058
0.0035071,-0.0204544,4.81058
0.00350962,-0.0204544,4.81802
0.00351214,-0.0204544,4.8143
0.00351466,-0.0204544,4.8143
0.00351718,-0.0204544,4.8143
0.0035197,-0.0204544,4.80686
0.00352222,-0.0204544,4.8143
0.00352474,-0.0204544,4.81058
0.00352726,-0.0130959,4.80686
0.00352978,-0.0241336,4.8143
0.0035323,-0.0241336,4.81058
0.00353482,-0.0204544,4.80686
0.00353734,-0.0241336,4.81802
0.00353986,-0.0167751,4.80686
0.00354238,-0.0241336,4.81058
0.0035449,-0.0204544,4.81058
0.00354742,-0.0167751,4.8143
0.00354994,-0.0204544,4.8143
0.00355246,-0.0204544,4.81802
0.00355498,-0.0204544,4.80686
0.0035575,-0.0241336,4.80686
0.00356002,-0.0241336,4.8143
0.00356254,-0.0204544,4.8143
0.00356506,-0.0204544,4.81058
0.00356758,-0.0204544,4.8143
0.0035701,-0.0167751,4.8143
0.00357262,-0.0241336,4.8143
0.00357514,-0.0167751,4.8143
0.00357766,-0.0204544,4.8143
0.00358018,-0.0204544,4.81058
0.0035827,-0.0204544,4.8143
0.00358522,-0.0167751,4.81058
0.00358774,-0.0204544,4.80686
0.00359026,-0.0167751,4.8143
0.00359278,-0.0204544,4.81058
0.0035953,-0.0204544,4.81058
0.00359782,-0.0204544,4.81802
0.00360034,-0.0204544,4.8143
0.00360286,-0.0278129,4.8143
0.00360538,-0.0204544,4.8143
0.0036079,-0.0204544,4.8143
0.00361042,-0.0167751,4.82173
0.00361294,-0.0167751,4.81058
0.00361546,-0.0241336,4.8143
0.00361798,-0.0167751,4.81058
0.0036205,-0.0204544,4.8143
0.00362302,-0.0204544,4.8143
0.00362554,-0.0204544,4.81058
0.00362806,-0.0167751,4.8143
0.00363058,-0.0167751,4.81058
0.0036331,-0.0204544,4.81058
0.00363562,-0.0204544,4.81058
0.00363814,-0.0241336,4.81058
0.00364066,-0.0204544,4.81058
0.00364318,-0.0241336,4.8143
0.0036457,-0.0204544,4.81058
0.00364822,-0.0167751,4.8143
0.00365074,-0.0241336,4.81058
0.00365326,-0.0167751,4.81058
0.00365578,-0.0241336,4.80686
0.0036583,-0.0241336,4.8143
0.00366082,-0.0204544,4.81058
0.00366334,-0.0204544,4.8143
0.00366586,-0.0204544,4.8143
0.00366838,-0.0241336,4.8143
0.0036709,-0.0204544,4.81058
0.00367342,-0.0130959,4.81802
0.00367594,-0.0204544,4.8143
0.00367846,-0.0204544,4.8143
0.00368098,-0.0241336,4.81058
0.0036835,-0.0204544,4.81058
0.00368602,-0.0241336,4.81058
0.00368854,-0.0167751,4.81058
0.00369106,-0.0130959,4.81802
0.00369358,-0.0204544,4.8143
0.0036961,-0.0204544,4.81802
0.00369862,-0.0167751,4.8143
0.00370114,-0.0167751,4.81802
0.00370366,-0.0167751,4.8143
0.00370618,-0.0204544,4.8143
0.0037087,-0.0241336,4.81058
0.00371122,-0.0167751,4.8143
0.00371374,-0.0167751,4.81058
0.00371626,-0.0204544,4.81058
0.00371878,-0.0204544,4.81058
0.0037213,-0.0167751,4.8143
0.00372382,-0.0130959,4.81058
0.00372634,-0.0204544,4.8143
0.00372886,-0.0167751,4.8143
0.00373138,-0.0167751,4.8143
0.0037339,-0.0241336,4.81802
0.00373642,-0.0204544,4.81802
0.00373894,-0.0167751,4.8143
0.00374146,-0.0130959,4.81058
0.00374398,-0.0167751,4.81058
0.0037465,-0.0204544,4.80686
0.00374902,-0.0167751,4.8143
0.00375154,-0.0167751,4.81058
0.00375406,-0.0241336,4.81058
0.00375658,-0.0241336,4.81058
0.0037591,-0.0204544,4.8143
0.00376162,-0.0167751,4.8143
0.00376414,-0.0167751,4.81058
0.00376666,-0.0204544,4.8143
0.00376918,-0.0167751,4.8143
0.0037717,-0.0204544,4.8143
0.00377422,-0.0130959,4.81802
0.00377674,-0.0130959,4.81058
0.00377926,-0.0241336,4.81058
0.00378178,-0.0204544,4.81802
0.0037843,-0.0241336,4.8143
0.00378682,-0.0167751,4.8143
0.00378934,-0.0204544,4.8143
0.00379186,-0.0204544,4.81058
0.00379438,-0.0204544,4.82173
0.0037969,-0.0204544,4.81058
0.00379942,-0.0241336,4.8143
0.00380194,-0.0241336,4.80686
0.00380446,-0.0241336,4.81058
0.00380698,-0.0167751,4.81058
0.0038095,-0.0204544,4.81058
0.00381202,-0.0204544,4.81058
0.00381454,-0.0204544,4.8143
0.00381706,-0.0167751,4.8143
0.00381958,-0.0130959,4.82173
0.0038221,-0.0204544,4.8143
0.00382462,-0.0167751,4.81802
0.00382714,-0.0167751,4.81058
0.00382966,-0.0167751,4.81058
0.00383218,-0.0167751,4.81058
0.0038347,-0.0204544,4.8143
0.00383722,-0.0130959,4.8143
0.00383974,-0.0167751,4.81058
0.00384226,-0.0167751,4.8143
0.00384478,-0.0167751,4.81058
0.0038473,-0.0204544,4.8143
0.00384982,-0.0167751,4.81058
0.00385234,-0.0204544,4.81802
0.00385486,-0.0204544,4.81058
0.00385738,-0.0241336,4.80686
0.0038599,-0.0204544,4.81802
0.00386242,-0.0204544,4.8143
0.00386494,-0.0241336,4.81802
0.00386746,-0.0241336,4.81058
0.00386998,-0.0167751,4.80686
0.0038725,-0.0204544,4.8143
0.00387502,-0.0130959,4.8143
0.00387754,-0.0204544,4.81802
0.00388006,-0.0204544,4.8143
0.00388258,-0.0204544,4.81802
0.0038851,-0.0204544,4.8143
0.00388762,-0.0204544,4.8143
0.00389014,-0.0204544,4.81802
0.00389266,-0.0204544,4.8143
0.00389518,-0.0204544,4.81058
0.0038977,-0.0167751,4.81058
0.00390022,-0.0167751,4.8143
0.00390274,-0.0167751,4.8143
0.00390526,-0.0204544,4.8143
0.00390778,-0.0204544,4.8143
0.0039103,-0.0130959,4.8143
0.00391282,-0.0204544,4.81802
0.00391534,-0.0241336,4.80314
0.00391786,-0.0167751,4.81058
0.00392038,-0.0167751,4.8143
0.0039229,-0.0241336,4.81058
0.00392542,-0.0241336,4.8143
0.00392794,-0.0204544,4.81058
0.00393046,-0.0241336,4.81058
0.00393298,-0.0167751,4.81058
0.0039355,-0.0241336,4.81058
0.00393802,-0.0204544,4.81802
0.00394054,-0.0241336,4.81058
0.00394306,-0.0204544,4.8143
0.00394558,-0.0167751,4.81058
0.0039481,-0.0167751,4.81058
0.00395062,-0.0167751,4.81058
0.00395314,-0.0167751,4.8143
0.00395566,-0.0167751,4.8143
0.00395818,-0.0204544,4.81058
0.0039607,-0.0204544,4.8143
0.00396322,-0.0204544,4.80686
0.00396574,-0.0204544,4.81058
0.00396826,-0.0204544,4.8143
0.00397078,-0.0241336,4.78455
0.0039733,-0.0204544,4.48334
0.00397582,-0.0204544,4.20816
0.00397834,-0.0204544,3.96644
0.00398086,-0.0204544,3.72845
0.00398338,-0.0204544,3.51277
0.0039859,-0.0241336,3.30081
0.00398842,-0.0204544,3.09256
0.00399094,-0.0130959,2.89919
0.00399346,-0.0204544,2.71326
0.00399598,-0.0204544,2.53476
0.0039985,-0.0204544,2.36371
0.00400102,-0.0241336,2.2038
0.00400354,-0.0278129,2.05134
0.00400606,-0.0204544,1.90259
0.00400858,-0.0204544,1.765
0.0040111,-0.0241336,1.63857
0.00401362,-0.0204544,1.51585
0.00401614,-0.0204544,1.40429
0.00401866,-0.0241336,1.29645
0.00402118,-0.0167751,1.19605
0.0040237,-0.0241336,1.11424
0.00402622,-0.0167751,1.02499
0.00402874,-0.0204544,0.9469
0.00403126,-0.0167751,0.868809
0.00403378,-0.0204544,0.80931
0.0040363,-0.0241336,0.742375
0.00403882,-0.0167751,0.679158
0.00404134,-0.0204544,0.627096
0.00404386,-0.0204544,0.586191
0.00404638,-0.0241336,0.53413
0.0040489,-0.0204544,0.482069
0.00405142,-0.0204544,0.45232
0.00405394,-0.0204544,0.418852
0.00405646,-0.0204544,0.377947
0.00405898,-0.0204544,0.355635
0.0040615,-0.0167751,0.322167
0.00406402,-0.0204544,0.292418
0.00406654,-0.0167751,0.273825
0.00406906,-0.0204544,0.255231
0.00407158,-0.0167751,0.232919
0.0040741,-0.0204544,0.218045
0.00407662,-0.0204544,0.199452
0.00407914,-0.0167751,0.180858
0.00408166,-0.0204544,0.165984
0.00408418,-0.0167751,0.158546
0.0040867,-0.0167751,0.143672
0.00408922,-0.0167751,0.128797
0.00409174,-0.0167751,0.12136
0.00409426,-0.0167751,0.110204
0.00409678,-0.0130959,0.102767
0.0040993,-0.0204544,0.0953293
0.00410182,-0.0167751,0.0916107
0.00410434,-0.0167751,0.0804547
0.00410686,-0.0204544,0.0767361
0.00410938,-0.0278129,0.0692988
0.0041119,-0.0204544,0.0692988
0.00411442,-0.0167751,0.0581428
0.00411694,-0.0167751,0.0581428
0.00411946,-0.0167751,0.0581428
0.00412198,-0.0130959,0.0507055
0.0041245,-0.0204544,0.0432682
0.00412702,-0.0241336,0.0432682
0.00412954,-0.0130959,0.0432682
0.00413206,-0.0241336,0.0395496
0.00413458,-0.0204544,0.0358309
0.0041371,-0.0241336,0.0321123
0.00413962,-0.0241336,0.0321123
0.00414214,-0.0204544,0.0283936
0.00414466,-0.0204544,0.0209563
0.00414718,-0.0167751,0.0209563
0.0041497,-0.0130959,0.024675
0.00415222,-0.0167751,0.013519
0.00415474,-0.0241336,0.0172377
0.00415726,-0.0204544,0.013519
0.00415978,-0.0241336,0.00980037
0.0041623,-0.00941663,0.013519
0.00416482,-0.0241336,0.0172377
0.00416734,-0.0204544,0.00980037
0.00416986,-0.0167751,0.013519
0.00417238,-0.0204544,0.00980037
0.0041749,-0.0204544,0.00980037
0.00417742,-0.0204544,0.013519
0.00417994,-0.0241336,0.013519
0.00418246,-0.0167751,0.00608172
0.00418498,-0.0167751,0.00980037
0.0041875,-0.0204544,0.00980037
0.00419002,-0.0167751,0.00608172
0.00419254,-0.0167751,0.00608172
0.00419506,-0.0167751,0.00980037
0.00419758,-0.0204544,0.00608172
0.0042001,-0.0241336,0.00980037
0.00420262,-0.0241336,-0.00135558
0.00420514,-0.0167751,0.00608172
0.00420766,-0.0204544,0.00608172
0.00421018,-0.0241336,0.00236307
0.0042127,-0.0204544,0.00236307
0.00421522,-0.0204544,0.00608172
0.00421774,-0.0241336,0.00236307
0.00422026,-0.0204544,0.00236307
0.00422278,-0.0204544,0.00236307
0.0042253,-0.0167751,0.00236307
0.00422782,-0.0204544,0.00608172
0.00423034,-0.0167751,-0.00135558
0.00423286,-0.0130959,-0.00135558
0.00423538,-0.0167751,0.00608172
0.0042379,-0.0204544,0.00236307
0.00424042,-0.0241336,0.00236307
0.00424294,-0.0204544,-0.00135558
0.00424546,-0.0241336,0.00236307
0.00424798,-0.0241336,0.00236307
0.0042505,-0.0167751,0.00236307
0.00425302,-0.0204544,-0.00135558
0.00425554,-0.0204544,0.00608172
0.00425806,-0.0167751,0.00608172
0.00426058,-0.0241336,-0.00135558
0.0042631,-0.0167751,0.00236307
0.00426562,-0.0241336,0.00236307
0.00426814,-0.0167751,0.00236307
0.00427066,-0.0204544,0.00236307
0.00427318,-0.0204544,-0.00507423
0.0042757,-0.0167751,-0.00135558
0.00427822,-0.0204544,-0.00135558
0.00428074,-0.0167751,-0.00135558
0.00428326,-0.0130959,-0.00135558
0.00428578,-0.0130959,-0.00507423
0.0042883,-0.0130959,-0.00135558
0.00429082,-0.0167751,0.00608172
0.00429334,-0.0204544,0.00608172
0.00429586,-0.0167751,0.00236307
0.00429838,-0.0167751,-0.00135558
0.0043009,-0.0130959,0.00236307
0.00430342,-0.0167751,0.00608172
0.00430594,-0.0130959,0.00236307
0.00430846,-0.0167751,-0.00135558
0.00431098,-0.0204544,-0.00507423
0.0043135,-0.0167751,0.00236307
0.00431602,-0.0167751,-0.00135558
0.00431854,-0.0241336,-0.00507423
0.00432106,-0.0204544,0.00236307
0.00432358,-0.0167751,0.00236307
0.0043261,-0.0167751,-0.00135558
0.00432862,-0.0204544,0.00236307
0.00433114,-0.0204544,0.00236307
0.00433366,-0.0204544,0.00608172
0.00433618,-0.0130959,-0.00135558
0.0043387,-0.0204544,-0.00135558
0.00434122,-0.0204544,-0.00135558
0.00434374,-0.0167751,0.00236307
0.00434626,-0.0130959,0.00236307
0.00434878,-0.0130959,-0.00507423
0.0043513,-0.0204544,0.00236307
0.00435382,-0.0204544,-0.00879288
0.00435634,-0.0278129,0.00236307
0.00435886,-0.0204544,-0.00507423
0.00436138,-0.0167751,0.00236307
0.0043639,-0.0167751,-0.00135558
0.00436642,-0.0204544,-0.00507423
0.00436894,-0.0204544,-0.00879288
0.00437146,-0.0167751,-0.00135558
0.00437398,-0.0204544,0.00236307
0.0043765,-0.0167751,-0.00135558
0.00437902,-0.0204544,-0.00135558
0.00438154,-0.0241336,-0.00507423
0.00438406,-0.0167751,-0.00135558
0.00438658,-0.0204544,0.00236307
0.0043891,-0.0204544,0.00236307
0.00439162,-0.0204544,0.00236307
0.00439414,-0.0204544,-0.00507423
0.00439666,-0.0167751,-0.00135558
0.00439918,-0.0204544,-0.00135558
0.0044017,-0.0241336,-0.00507423
0.00440422,-0.0204544,-0.00135558
0.00440674,-0.0204544,-0.00135558
0.00440926,-0.0204544,-0.00507423
0.00441178,-0.0204544,-0.00507423
0.0044143,-0.0204544,-0.00135558
0.00441682,-0.0167751,-0.00507423
0.00441934,-0.0167751,-0.00507423
0.00442186,-0.0167751,-0.00135558
0.00442438,-0.0204544,-0.00507423
0.0044269,-0.0167751,-0.00135558
0.00442942,-0.0204544,-0.00135558
0.00443194,-0.0204544,-0.00507423
0.00443446,-0.0204544,0.00236307
0.00443698,-0.0167751,-0.00135558
0.0044395,-0.0167751,-0.00135558
0.00444202,-0.0167751,-0.00507423
0.00444454,-0.0167751,-0.00879288
0.00444706,-0.0241336,-0.00507423
0.00444958,-0.0167751,-0.00135558
0.0044521,-0.0130959,-0.00507423
0.00445462,-0.0130959,-0.00507423
0.00445714,-0.0167751,0.00236307
0.00445966,-0.0204544,-0.00507423
0.00446218,-0.0241336,-0.00507423
0.0044647,-0.0167751,-0.00135558
0.00446722,-0.0204544,-0.00135558
0.00446974,-0.0204544,-0.00507423
0.00447226,-0.0167751,-0.00507423
0.00447478,-0.0167751,-0.00135558
0.0044773,-0.0167751,-0.00507423
0.00447982,-0.0167751,-0.00135558
0.00448234,-0.0204544,-0.00507423
0.00448486,-0.0204544,0.00236307
0.00448738,-0.0167751,-0.00135558
0.0044899,-0.0167751,-0.00507423
0.00449242,-0.0167751,-0.00135558
0.00449494,-0.0204544,-0.00135558
0.00449746,-0.0167751,-0.00507423
0.00449998,-0.0167751,0.00236307
0.0045025,-0.0204544,-0.00507423
0.00450502,-0.0167751,-0.00135558
0.00450754,-0.0167751,-0.00135558
0.00451006,-0.0241336,-0.00135558
0.00451258,-0.0241336,-0.00135558
0.0045151,-0.0241336,-0.00135558
0.00451762,-0.0241336,0.00236307
0.00452014,-0.0204544,0.00236307
0.00452266,-0.0204544,-0.00135558
0.00452518,-0.0167751,-0.00879288
0.0045277,-0.0241336,-0.00135558
0.00453022,-0.0204544,-0.00135558
0.00453274,-0.0241336,-0.00135558
0.00453526,-0.0167751,0.00236307
0.00453778,-0.0204544,-0.00507423
0.0045403,-0.0167751,0.00236307
0.00454282,-0.0204544,0.00236307
0.00454534,-0.0204544,-0.00135558
0.00454786,-0.0167751,0.00236307
0.00455038,-0.0204544,-0.00135558
0.0045529,-0.0204544,-0.00507423
0.00455542,-0.0204544,-0.00135558
0.00455794,-0.0130959,-0.00135558
0.00456046,-0.0241336,0.00236307
0.00456298,-0.0130959,-0.00135558
0.0045655,-0.0204544,-0.00507423
0.00456802,-0.0204544,-0.00879288
0.00457054,-0.0167751,-0.00507423
0.00457306,-0.0204544,-0.00135558
0.00457558,-0.0130959,0.00236307
0.0045781,-0.0167751,-0.00135558
0.00458062,-0.0130959,-0.00135558
0.00458314,-0.0130959,-0.00507423
0.00458566,-0.0204544,-0.00507423
0.00458818,-0.0204544,-0.00135558
0.0045907,-0.0130959,-0.00507423
0.00459322,-0.0167751,-0.00135558
0.00459574,-0.0130959,-0.00879288
0.00459826,-0.0167751,-0.00507423
0.00460078,-0.0167751,-0.00507423
0.0046033,-0.0167751,-0.00135558
0.00460582,-0.0167751,-0.00879288
0.00460834,-0.00941663,-0.00135558
0.00461086,-0.0204544,-0.00507423
0.00461338,-0.0167751,-0.00135558
0.0046159,-0.00941663,-0.00135558
0.00461842,-0.0167751,-0.00507423
0.00462094,-0.0167751,0.00236307
0.00462346,-0.0130959,-0.00135558
0.00462598,-0.0167751,-0.00507423
0.0046285,-0.0241336,-0.00507423
0.00463102,-0.0204544,-0.00135558
0.00463354,-0.0241336,-0.00507423
0.00463606,-0.0167751,0.00236307
0.00463858,-0.0167751,-0.00507423
0.0046411,-0.0204544,-0.00135558
0.00464362,-0.0204544,-0.00879288
0.00464614,-0.0167751,-0.00135558
0.00464866,-0.0204544,-0.00507423
0.00465118,-0.0167751,-0.00507423
0.0046537,-0.0204544,-0.00879288
0.00465622,-0.0204544,-0.00879288
0.00465874,-0.0204544,-0.00879288
0.00466126,-0.0167751,-0.00879288
0.00466378,-0.0167751,-0.00879288
0.0046663,-0.0204544,-0.00879288
0.00466882,-0.0130959,-0.00507423
0.00467134,-0.0167751,-0.00507423
0.00467386,-0.0204544,-0.00135558
0.00467638,-0.0167751,-0.00879288
0.0046789,-0.0167751,-0.00507423
0.00468142,-0.0167751,-0.0125115
0.00468394,-0.0204544,-0.00507423
0.00468646,-0.0167751,-0.00135558
0.00468898,-0.0204544,-0.00135558
0.0046915,-0.0241336,-0.00135558
0.00469402,-0.0130959,-0.00135558
0.00469654,-0.0130959,-0.00507423
0.00469906,-0.0204544,-0.00507423
0.00470158,-0.0241336,-0.00507423
0.0047041,-0.0204544,-0.00507423
0.00470662,-0.0204544,-0.00507423
0.00470914,-0.0167751,-0.00135558
0.00471166,-0.0204544,-0.00879288
0.00471418,-0.0204544,-0.00135558
0.0047167,-0.0167751,-0.00507423
0.00471922,-0.0167751,-0.00879288
0.00472174,-0.0204544,-0.00879288
0.00472426,-0.0130959,-0.00879288
0.00472678,-0.0204544,-0.00507423
0.0047293,-0.0167751,-0.00135558
0.00473182,-0.0167751,-0.00507423
0.00473434,-0.0241336,-0.00507423
0.00473686,-0.0204544,-0.00507423
0.00473938,-0.0241336,-0.00135558
0.0047419,-0.0167751,-0.00507423
0.00474442,-0.0167751,-0.00507423
0.00474694,-0.0204544,-0.00135558
0.00474946,-0.0167751,-0.00879288
0.00475198,-0.0204544,-0.00507423
0.0047545,-0.0167751,-0.00507423
0.00475702,-0.0204544,-0.00879288
0.00475954,-0.0130959,-0.00507423
0.00476206,-0.0204544,-0.00507423
0.00476458,-0.0167751,-0.00135558
0.0047671,-0.0204544,-0.00507423
0.00476962,-0.0204544,-0.00507423
0.00477214,-0.0167751,0.00236307
0.00477466,-0.0167751,-0.00879288
0.00477718,-0.0167751,0.00236307
0.0047797,-0.0167751,-0.00879288
0.00478222,-0.0241336,0.00236307
0.00478474,-0.0204544,-0.00135558
0.00478726,-0.0167751,-0.00507423
0.00478978,-0.0204544,-0.00135558
0.0047923,-0.0204544,-0.00507423
0.00479482,-0.0204544,-0.00135558
0.00479734,-0.0167751,-0.00879288
0.00479986,-0.0167751,-0.00879288
0.00480238,-0.0204544,-0.00507423
0.0048049,-0.0241336,-0.00507423
0.00480742,-0.0130959,-0.00879288
0.00480994,-0.0241336,-0.0125115
0.00481246,-0.0204544,-0.00135558
0.00481498,-0.0204544,-0.00879288
0.0048175,-0.0241336,-0.00507423
0.00482002,-0.0167751,-0.00135558
0.00482254,-0.0130959,-0.00507423
0.00482506,-0.0167751,-0.00507423
0.00482758,-0.0167751,-0.00507423
0.0048301,-0.0167751,-0.00507423
