time,echo,trig
0.000999,4.8746,-0.00746127
0.00100048,4.8736,-0.0067801
0.00100196,4.87359,-0.0071228
0.00100344,4.87326,-0.0067801
0.00100492,4.87342,-0.00711857
0.0010064,4.87293,-0.00661297
0.00100788,4.87325,-0.00728992
0.00100936,4.87343,-0.00661297
0.00101084,4.87242,-0.00711435
0.00101232,4.87226,-0.0067801
0.0010138,4.87326,-0.00695145
0.00101528,4.87427,-0.00746127
0.00101676,4.87477,-0.00678432
0.00101824,4.87577,-0.00678432
0.00101972,4.87527,-0.00728992
0.0010212,4.87527,-0.0076284
0.00102268,4.87527,-0.0071228
0.00102416,4.8751,-0.00745705
0.00102564,4.87544,-0.00746127
0.00102712,4.87527,-0.0076284
0.0010286,4.87544,-0.0076284
0.00103008,4.87426,-0.0071228
0.00103156,4.87459,-0.00728992
0.00103304,4.87443,-0.00695145
0.00103452,4.87443,-0.00728992
0.001036,4.87443,-0.00661297
0.00103748,4.87342,-0.00678432
0.00103896,4.87293,-0.00695145
0.00104044,4.87359,-0.00661719
0.00104192,4.87343,-0.00661297
0.0010434,4.87393,-0.0072857
0.00104488,4.87393,-0.0071228
0.00104636,4.87326,-0.00746127
0.00104784,4.87393,-0.00779553
0.00104932,4.87309,-0.00745705
0.0010508,4.87293,-0.00678432
0.00105228,4.87343,-0.00728992
0.00105376,4.87276,-0.00695145
0.00105524,4.87292,-0.0071228
0.00105672,4.87192,-0.00711857
0.0010582,4.87192,-0.0076284
0.00105968,4.87125,-0.0076284
0.00106116,4.87091,-0.00728992
0.00106264,4.87008,-0.00694722
0.00106412,4.87058,-0.0071228
0.0010656,4.87058,-0.00695145
0.00106708,4.87074,-0.00695145
0.00106856,4.86991,-0.0072857
0.00107004,4.86974,-0.0067801
0.00107152,4.86958,-0.00746127
0.001073,4.86957,-0.00728992
0.00107448,4.87042,-0.00745705
0.00107596,4.87008,-0.00745705
0.00107744,4.86974,-0.00728992
0.00107892,4.86941,-0.00711857
0.0010804,4.87008,-0.00695567
0.00108188,4.87041,-0.00711857
0.00108336,4.87075,-0.00695145
0.00108484,4.87192,-0.00746127
0.00108632,4.87209,-0.00678432
0.0010878,4.87292,-0.00728992
0.00108928,4.87242,-0.00695145
0.00109076,4.87326,-0.0076284
0.00109224,4.87259,-0.00695567
0.00109372,4.87275,-0.00745705
0.0010952,4.87242,-0.00728992
0.00109668,4.87275,-0.00661297
0.00109816,4.87293,-0.00695145
0.00109964,4.87259,-0.0067801
0.00110112,4.87309,-0.0071228
0.0011026,4.87275,-0.00728992
0.00110408,4.87276,-0.00729415
0.00110556,4.87259,-0.00779553
0.00110704,4.87326,-0.00728992
0.00110852,4.87326,-0.00746127
0.00111,4.87226,-0.0076284
0.00111148,4.87208,-0.00728992
0.00111296,4.87309,-0.00728992
0.00111444,4.87376,-0.00746127
0.00111592,4.87343,-0.00745705
0.0011174,4.87443,-0.00728992
0.00111888,4.87393,-0.0071228
0.00112036,4.8741,-0.00711857
0.00112184,4.87443,-0.00728992
0.00112332,4.87426,-0.00695567
0.0011248,4.87393,-0.00746127
0.00112628,4.87325,-0.00711857
0.00112776,4.87309,-0.00695567
0.00112924,4.87275,-0.00745705
0.00113072,4.87259,-0.00728992
0.0011322,4.87292,-0.0071228
0.00113368,4.87309,-0.0076284
0.00113516,4.87209,-0.00695145
0.00113664,4.87192,-0.00728992
0.00113812,4.87209,-0.00728992
0.0011396,4.87175,-0.00728992
0.00114108,4.87158,-0.00694722
0.00114256,4.87125,-0.0067801
0.00114404,4.87108,-0.00678432
0.00114552,4.87192,-0.00695145
0.001147,4.87242,-0.00745705
0.00114848,4.87259,-0.00728992
0.00114996,4.87309,-0.00695145
0.00115144,4.87293,-0.0071228
0.00115292,4.87326,-0.00695145
0.0011544,4.87326,-0.00695145
0.00115588,4.87276,-0.00728992
0.00115736,4.87343,-0.00695145
0.00115884,4.87359,-0.00695145
0.00116032,4.87376,-0.0071228
0.0011618,4.87342,-0.00728992
0.00116328,4.87343,-0.00746127
0.00116476,4.87326,-0.0076284
0.00116624,4.87376,-0.00796688
0.00116772,4.87292,-0.00728992
0.0011692,4.87326,-0.00728992
0.00117068,4.87376,-0.00711857
0.00117216,4.87343,-0.0067801
0.00117364,4.87326,-0.0067801
0.00117512,4.87276,-0.00678432
0.0011766,4.87292,-0.00711857
0.00117808,4.87293,-0.0067801
0.00117956,4.87275,-0.00746127
0.00118104,4.87276,-0.00695145
0.00118252,4.87208,-0.00711857
0.001184,4.87242,-0.00678432
0.00118548,4.87292,-0.00695145
0.00118696,4.87309,-0.00678432
0.00118844,4.87242,-0.00661297
0.00118992,4.87276,-0.0067801
0.0011914,4.87292,-0.00745705
0.00119288,4.87242,-0.00746127
0.00119436,4.87258,-0.00678432
0.00119584,4.87326,-0.00728992
0.00119732,4.87226,-0.00711857
0.0011988,4.87259,-0.00695145
0.00120028,4.87309,-0.00695145
0.00120176,4.87242,-0.00728992
0.00120324,4.87309,-0.00694722
0.00120472,4.87259,-0.00711857
0.0012062,4.87191,-0.0072857
0.00120768,4.87159,-0.0071228
0.00120916,4.87208,-0.0071228
0.00121064,4.87175,-0.00695145
0.00121212,4.87175,-0.00796688
0.0012136,4.87326,-0.0071228
0.00121508,4.87393,-0.00728992
0.00121656,4.87494,-0.00745705
0.00121804,4.87576,-0.00779975
0.00121952,4.87644,-0.00695145
0.001221,4.8761,-0.0076284
0.00122248,4.87644,-0.00728992
0.00122396,4.8761,-0.00711857
0.00122544,4.87678,-0.00746127
0.00122692,4.87694,-0.00695145
0.0012284,4.87678,-0.00746127
0.00122988,4.87644,-0.00728992
0.00123136,4.87527,-0.0076284
0.00123284,4.87577,-0.00745705
0.00123432,4.87494,-0.00728992
0.0012358,4.8751,-0.00711857
0.00123728,4.87544,-0.00694722
0.00123876,4.87493,-0.00678432
0.00124024,4.87561,-0.00627449
0.00124172,4.8761,-0.00746127
0.0012432,4.87627,-0.0067801
0.00124468,4.8756,-0.00610736
0.00124616,4.87527,-0.00728992
0.00124764,4.87527,-0.0071228
0.00124912,4.8751,-0.00711857
0.0012506,4.87443,-0.00695567
0.00125208,4.87477,-0.00695145
0.00125356,4.8746,-0.0071228
0.00125504,4.87443,-0.00695145
0.00125652,4.87493,-0.0071228
0.001258,4.87494,-0.00711857
0.00125948,4.87644,-0.00746127
0.00126096,4.87627,-0.0071228
0.00126244,4.87611,-0.00694722
0.00126392,4.87644,-0.00729415
0.0012654,4.8761,-0.00779975
0.00126688,4.87561,-0.00728992
0.00126836,4.8756,-0.00678432
0.00126984,4.87544,-0.00728992
0.00127132,4.8756,-0.0076284
0.0012728,4.87527,-0.0071228
0.00127428,4.87442,-0.00729415
0.00127576,4.8741,-0.00728992
0.00127724,4.87309,-0.00745705
0.00127872,4.87343,-0.0071228
0.0012802,4.87359,-0.00660875
0.00128168,4.87376,-0.00627449
0.00128316,4.87409,-0.0071228
0.00128464,4.8741,-0.00695145
0.00128612,4.87359,-0.00627449
0.0012876,4.87276,-0.00627449
0.00128908,4.87325,-0.00661297
0.00129056,4.87293,-0.00627449
0.00129204,4.87309,-0.00745705
0.00129352,4.87377,-0.00678432
0.001295,4.87426,-0.00695567
0.00129648,4.87393,-0.00746127
0.00129796,4.87426,-0.00711857
0.00129944,4.8736,-0.00678432
0.00130092,4.87308,-0.00728992
0.0013024,4.87309,-0.0071228
0.00130388,4.87242,-0.00728992
0.00130536,4.87326,-0.00644162
0.00130684,4.87309,-0.00694722
0.00130832,4.87376,-0.00695145
0.0013098,4.87376,-0.0071228
0.00131128,4.87376,-0.00711857
0.00131276,4.87393,-0.00728992
0.00131424,4.87376,-0.00695145
0.00131572,4.8751,-0.00728992
0.0013172,4.87594,-0.00695145
0.00131868,4.87627,-0.0072857
0.00132016,4.87611,-0.00779553
0.00132164,4.87543,-0.0076284
0.00132312,4.87494,-0.0071228
0.0013246,4.87509,-0.00695145
0.00132608,4.87494,-0.0067801
0.00132756,4.87509,-0.00695145
0.00132904,4.87561,-0.00745705
0.00133052,4.87476,-0.00728992
0.001332,4.87494,-0.0071228
0.00133348,4.87376,-0.00711857
0.00133496,4.8741,-0.00728992
0.00133644,4.87376,-0.00695145
0.00133792,4.87326,-0.00695567
0.0013394,4.87309,-0.0071228
0.00134088,4.87276,-0.00695145
0.00134236,4.87258,-0.00695145
0.00134384,4.87174,-0.00678854
0.00134532,4.87208,-0.0079711
0.0013468,4.87209,-0.0072857
0.00134828,4.87191,-0.00695145
0.00134976,4.87125,-0.00745705
0.00135124,4.87141,-0.00695145
0.00135272,4.87159,-0.00661297
0.0013542,4.87091,-0.0071228
0.00135568,4.87159,-0.0071228
0.00135716,4.87175,-0.0067801
0.00135864,4.87276,-0.00746127
0.00136012,4.87225,-0.00746127
0.0013616,4.8731,-0.0067801
0.00136308,4.87342,-0.00745705
0.00136456,4.8736,-0.00745705
0.00136604,4.87393,-0.00745705
0.00136752,4.8741,-0.00711857
0.001369,4.87359,-0.00728992
0.00137048,4.8736,-0.00695145
0.00137196,4.87325,-0.0071228
0.00137344,4.8736,-0.00728992
0.00137492,4.87308,-0.0076284
0.0013764,4.87259,-0.00728992
0.00137788,4.87409,-0.00695145
0.00137936,4.8741,-0.00745705
0.00138084,4.87409,-0.00711857
0.00138232,4.87393,-0.00728992
0.0013838,4.87392,-0.0072857
0.00138528,4.87343,-0.00661297
0.00138676,4.87392,-0.0076284
0.00138824,4.87477,-0.00728992
0.00138972,4.87526,-0.00745705
0.0013912,4.87611,-0.00728992
0.00139268,4.87594,-0.00711857
0.00139416,4.8756,-0.00695567
0.00139564,4.87594,-0.00728992
0.00139712,4.87594,-0.00728992
0.0013986,4.87509,-0.00745705
0.00140008,4.87427,-0.00695145
0.00140156,4.87443,-0.00746127
0.00140304,4.8736,-0.0071228
0.00140452,4.87359,-0.00762418
0.001406,4.87309,-0.00695145
0.00140748,4.87392,-0.00728992
0.00140896,4.87343,-0.00711857
0.00141044,4.87359,-0.00728992
0.00141192,4.87326,-0.00728992
0.0014134,4.87376,-0.00779553
0.00141488,4.87494,-0.0076284
0.00141636,4.87443,-0.00695145
0.00141784,4.87577,-0.00745705
0.00141932,4.8756,-0.00695145
0.0014208,4.87561,-0.00661297
0.00142228,4.8751,-0.00728992
0.00142376,4.87544,-0.00695145
0.00142524,4.87577,-0.00728992
0.00142672,4.87594,-0.00711857
0.0014282,4.87561,-0.00711857
0.00142968,4.87577,-0.0071228
0.00143116,4.8756,-0.0076284
0.00143264,4.87561,-0.0071228
0.00143412,4.87526,-0.0072857
0.0014356,4.87561,-0.00711857
0.00143708,4.87543,-0.00728992
0.00143856,4.87544,-0.0071228
0.00144004,4.87493,-0.00695145
0.00144152,4.8746,-0.00711857
0.001443,4.87409,-0.00711857
0.00144448,4.87494,-0.00728992
0.00144596,4.87527,-0.00728992
0.00144744,4.87494,-0.0071228
0.00144892,4.87461,-0.00695145
0.0014504,4.87477,-0.00728992
0.00145188,4.87393,-0.00695145
0.00145336,4.87444,-0.00661297
0.00145484,4.87476,-0.00728992
0.00145632,4.87393,-0.00695145
0.0014578,4.87426,-0.0071228
0.00145928,4.87494,-0.00711857
0.00146076,4.87544,-0.00711857
0.00146224,4.8751,-0.00695145
0.00146372,4.87543,-0.0071228
0.0014652,4.87527,-0.00728992
0.00146668,4.8751,-0.0076284
0.00146816,4.87544,-0.00746127
0.00146964,4.87477,-0.00728992
0.00147112,4.87477,-0.00729415
0.0014726,4.87443,-0.00745705
0.00147408,4.87427,-0.0076284
0.00147556,4.87342,-0.00695145
0.00147704,4.87527,-0.00746127
0.00147852,4.87493,-0.00711857
0.00148,4.87577,-0.0067801
0.00148148,4.87527,-0.00728992
0.00148296,4.8751,-0.00728992
0.00148444,4.87476,-0.00695567
0.00148592,4.8751,-0.0076284
0.0014874,4.87475,-0.00745705
0.00148888,4.87443,-0.00695567
0.00149036,4.87443,-0.0076284
0.00149184,4.87494,-0.00779975
0.00149332,4.87443,-0.0076284
0.0014948,4.8741,-0.00728992
0.00149628,4.87359,-0.00694722
0.00149776,4.87393,-0.0071228
0.00149924,4.87359,-0.00728992
0.00150072,4.87376,-0.00796688
0.0015022,4.87375,-0.0076284
0.00150368,4.8746,-0.00728992
0.00150516,4.87493,-0.0072857
0.00150664,4.87494,-0.0071228
0.00150812,4.87493,-0.0076284
0.0015096,4.87477,-0.00661297
0.00151108,4.87443,-0.00728992
0.00151256,4.8741,-0.00728992
0.00151404,4.87359,-0.00746127
0.00151552,4.87443,-0.00695145
0.001517,4.8751,-0.00729415
0.00151848,4.87577,-0.00746127
0.00151996,4.87526,-0.00728992
0.00152144,4.87611,-0.00779975
0.00152292,4.87526,-0.00746127
0.0015244,4.87494,-0.0076284
0.00152588,4.87459,-0.00728992
0.00152736,4.87477,-0.0071228
0.00152884,4.87392,-0.00695145
0.00153032,4.87393,-0.00746127
0.0015318,4.87309,-0.0071228
0.00153328,4.87359,-0.00728992
0.00153476,4.87275,-0.00695145
0.00153624,4.87343,-0.00711857
0.00153772,4.87308,-0.0076284
0.0015392,4.87343,-0.00745705
0.00154068,4.87343,-0.00660875
0.00154216,4.87343,-0.0071228
0.00154364,4.87342,-0.00695145
0.00154512,4.87326,-0.0071228
0.0015466,4.87359,-0.00728992
0.00154808,4.8741,-0.00695145
0.00154956,4.87409,-0.00695145
0.00155104,4.87393,-0.00695145
0.00155252,4.87275,-0.00728992
0.001554,4.8731,-0.00711857
0.00155548,4.87292,-0.00660875
0.00155696,4.87343,-0.00661297
0.00155844,4.87308,-0.00695145
0.00155992,4.87343,-0.00695145
0.0015614,4.87258,-0.00695145
0.00156288,4.87376,-0.00745705
0.00156436,4.87325,-0.0067801
0.00156584,4.87376,-0.0067801
0.00156732,4.87309,-0.00711857
0.0015688,4.87343,-0.00745705
0.00157028,4.87309,-0.0076284
0.00157176,4.8741,-0.00695567
0.00157324,4.87409,-0.00695145
0.00157472,4.87342,-0.00746127
0.0015762,4.87359,-0.00746127
0.00157768,4.87343,-0.00746127
0.00157916,4.87426,-0.00745705
0.00158064,4.87427,-0.00711857
0.00158212,4.87409,-0.0076284
0.0015836,4.87427,-0.00745705
0.00158508,4.87359,-0.00711857
0.00158656,4.8741,-0.00746127
0.00158804,4.87376,-0.00728992
0.00158952,4.87477,-0.0076284
0.001591,4.87459,-0.00745705
0.00159248,4.8746,-0.00729415
0.00159396,4.87426,-0.00711857
0.00159544,4.87477,-0.00627449
0.00159692,4.87393,-0.00661297
0.0015984,4.87527,-0.00695145
0.00159988,4.87493,-0.00745705
0.00160136,4.87544,-0.0076284
0.00160284,4.87493,-0.00745705
0.00160432,4.87443,-0.0071228
0.0016058,4.87476,-0.00728992
0.00160728,4.8746,-0.00728992
0.00160876,4.8751,-0.00728992
0.00161024,4.87494,-0.00695145
0.00161172,4.87526,-0.00695145
0.0016132,4.87628,-0.00711857
0.00161468,4.87577,-0.00695145
0.00161616,4.87661,-0.0076284
0.00161764,4.87644,-0.0076284
0.00161912,4.87761,-0.00678432
0.0016206,4.87627,-0.00711857
0.00162208,4.87728,-0.0076284
0.00162356,4.87744,-0.00728992
0.00162504,4.87745,-0.00746127
0.00162652,4.87727,-0.00695145
0.001628,4.87728,-0.00644162
0.00162948,4.87677,-0.00796688
0.00163096,4.87611,-0.00728992
0.00163244,4.87593,-0.00695145
0.00163392,4.87594,-0.0076284
0.0016354,4.87577,-0.00711857
0.00163688,4.87561,-0.00695145
0.00163836,4.8761,-0.00745705
0.00163984,4.87611,-0.00644584
0.00164132,4.87627,-0.00661297
0.0016428,4.87611,-0.00695145
0.00164428,4.87543,-0.00728992
0.00164576,4.87527,-0.00695145
0.00164724,4.87493,-0.00779975
0.00164872,4.87544,-0.00695145
0.0016502,4.8751,-0.0067801
0.00165168,4.87594,-0.00661297
0.00165316,4.87644,-0.00745705
0.00165464,4.87644,-0.00695145
0.00165612,4.8756,-0.00660875
0.0016576,4.87561,-0.0067801
0.00165908,4.8746,-0.00711857
0.00166056,4.8746,-0.0076284
0.00166204,4.87493,-0.00677587
0.00166352,4.8746,-0.00711857
0.001665,4.87443,-0.00695145
0.00166648,4.87443,-0.00711857
0.00166796,4.87426,-0.0067801
0.00166944,4.87393,-0.00695145
0.00167092,4.87392,-0.00711857
0.0016724,4.87443,-0.00728992
0.00167388,4.87409,-0.0076284
0.00167536,4.87494,-0.00728992
0.00167684,4.87509,-0.00745705
0.00167832,4.8751,-0.00660875
0.0016798,4.8751,-0.00746127
0.00168128,4.8751,-0.0067801
0.00168276,4.87392,-0.00661297
0.00168424,4.8741,-0.0071228
0.00168572,4.87426,-0.00711857
0.0016872,4.87544,-0.0071228
0.00168868,4.87593,-0.00711857
0.00169016,4.87611,-0.00695567
0.00169164,4.8761,-0.00746127
0.00169312,4.87578,-0.00695145
0.0016946,4.8756,-0.00711857
0.00169608,4.87477,-0.0071228
0.00169756,4.87459,-0.00728992
0.00169904,4.8751,-0.00694722
0.00170052,4.87425,-0.00728992
0.001702,4.87443,-0.00711857
0.00170348,4.87342,-0.00695145
0.00170496,4.87494,-0.00711857
0.00170644,4.87426,-0.00694722
0.00170792,4.87527,-0.00695145
0.0017094,4.87627,-0.0071228
0.00171088,4.87661,-0.00711857
0.00171236,4.87611,-0.00695145
0.00171384,4.87711,-0.00728992
0.00171532,4.8771,-0.0071228
0.0017168,4.87745,-0.00728992
0.00171828,4.87761,-0.00711857
0.00171976,4.87812,-0.00644162
0.00172124,4.87828,-0.00678432
0.00172272,4.87728,-0.0071228
0.0017242,4.87777,-0.00695145
0.00172568,4.87761,-0.00678432
0.00172716,4.87761,-0.00678432
0.00172864,4.87711,-0.00661297
0.00173012,4.87677,-0.0071228
0.0017316,4.87694,-0.00678432
0.00173308,4.87627,-0.00695145
0.00173456,4.87728,-0.00695145
0.00173604,4.8761,-0.00711857
0.00173752,4.87661,-0.00695145
0.001739,4.8751,-0.00678432
0.00174048,4.87561,-0.0071228
0.00174196,4.8756,-0.00695145
0.00174344,4.87661,-0.00728992
0.00174492,4.8766,-0.00728992
0.0017464,4.87627,-0.00678432
0.00174788,4.87744,-0.00745705
0.00174936,4.87711,-0.00661297
0.00175084,4.87643,-0.0071228
0.00175232,4.87628,-0.00695145
0.0017538,4.87576,-0.00711435
0.00175528,4.87544,-0.00644584
0.00175676,4.8751,-0.0076284
0.00175824,4.87577,-0.0076284
0.00175972,4.8761,-0.00728992
0.0017612,4.87627,-0.00728992
0.00176268,4.87609,-0.00745705
0.00176416,4.87577,-0.00745705
0.00176564,4.87543,-0.0067801
0.00176712,4.87577,-0.0076284
0.0017686,4.8761,-0.00711857
0.00177008,4.87577,-0.00711857
0.00177156,4.87576,-0.00678432
0.00177304,4.8751,-0.0071228
0.00177452,4.87459,-0.00695145
0.001776,4.8741,-0.00678432
0.00177748,4.87426,-0.00661297
0.00177896,4.8741,-0.00729415
0.00178044,4.87459,-0.00728992
0.00178192,4.87477,-0.00746127
0.0017834,4.87426,-0.00695145
0.00178488,4.87494,-0.00695145
0.00178636,4.87409,-0.00661297
0.00178784,4.87427,-0.00678432
0.00178932,4.87459,-0.00661719
0.0017908,4.87544,-0.00694722
0.00179228,4.8756,-0.00779553
0.00179376,4.87711,-0.00695145
0.00179524,4.87627,-0.00728992
0.00179672,4.87678,-0.00728992
0.0017982,4.87593,-0.00711857
0.00179968,4.87661,-0.00762418
0.00180116,4.87526,-0.00694722
0.00180264,4.87494,-0.00661297
0.00180412,4.87443,-0.00695145
0.0018056,4.87443,-0.00779975
0.00180708,4.87543,-0.00813401
0.00180856,4.87561,-0.00728992
0.00181004,4.87577,-0.00746127
0.00181152,4.87577,-0.00745705
0.001813,4.87543,-0.00813401
0.00181448,4.87494,-0.00711857
0.00181596,4.87476,-0.00711857
0.00181744,4.8751,-0.00728992
0.00181892,4.87576,-0.00660875
0.0018204,4.87611,-0.00661297
0.00182188,4.87644,-0.00695145
0.00182336,4.87762,-0.0067801
0.00182484,4.87761,-0.0067801
0.00182632,4.87795,-0.00644584
0.0018278,4.87778,-0.00728992
0.00182928,4.87745,-0.00695145
0.00183076,4.87677,-0.00729415
0.00183224,4.87644,-0.00746127
0.00183372,4.8761,-0.00694722
0.0018352,4.87644,-0.00729415
0.00183668,4.87644,-0.00711857
0.00183816,4.87627,-0.00695145
0.00183964,4.87593,-0.00661297
0.00184112,4.87644,-0.00695145
0.0018426,4.87509,-0.00678432
0.00184408,4.87494,-0.00678432
0.00184556,4.87476,-0.00711857
0.00184704,4.87561,-0.00695567
0.00184852,4.87493,-0.00728992
0.00185,4.87561,-0.00728992
0.00185148,4.8756,-0.00745705
0.00185296,4.87611,-0.00678432
0.00185444,4.8756,-0.00728992
0.00185592,4.87544,-0.00729415
0.0018574,4.87443,-0.00745705
0.00185888,4.87393,-0.00728992
0.00186036,4.87409,-0.0076284
0.00186184,4.87343,-0.00745283
0.00186332,4.87376,-0.00711857
0.0018648,4.87343,-0.00695145
0.00186628,4.87308,-0.00711857
0.00186776,4.8736,-0.00695145
0.00186924,4.87325,-0.00711857
0.00187072,4.8736,-0.00678432
0.0018722,4.87342,-0.0076284
0.00187368,4.87393,-0.0071228
0.00187516,4.87342,-0.00728992
0.00187664,4.87444,-0.00711857
0.00187812,4.87443,-0.0067801
0.0018796,4.87594,-0.00678432
0.00188108,4.87543,-0.00796688
0.00188256,4.8751,-0.00728992
0.00188404,4.87493,-0.0076284
0.00188552,4.87477,-0.00678432
0.001887,4.87442,-0.0071228
0.00188848,4.8746,-0.00695567
0.00188996,4.87443,-0.0067801
0.00189144,4.8751,-0.00729415
0.00189292,4.87526,-0.00728992
0.0018944,4.87627,-0.00728992
0.00189588,4.87593,-0.0071228
0.00189736,4.87577,-0.00711857
0.00189884,4.8756,-0.0067801
0.00190032,4.87527,-0.00728992
0.0019018,4.87426,-0.0067801
0.00190328,4.8751,-0.0067801
0.00190476,4.87409,-0.00661297
0.00190624,4.87561,-0.00746127
0.00190772,4.87543,-0.00711857
0.0019092,4.87577,-0.00678432
0.00191068,4.87526,-0.0071228
0.00191216,4.87494,-0.00728992
0.00191364,4.8756,-0.00745705
0.00191512,4.87594,-0.00711857
0.0019166,4.87644,-0.00711857
0.00191808,4.87711,-0.00678432
0.00191956,4.87711,-0.00711857
0.00192104,4.87745,-0.00762418
0.00192252,4.87761,-0.00729415
0.001924,4.87762,-0.00728992
0.00192548,4.87745,-0.00695145
0.00192696,4.87711,-0.00695145
0.00192844,4.8766,-0.00711857
0.00192992,4.87711,-0.0071228
0.0019314,4.87593,-0.00728992
0.00193288,4.87661,-0.00728992
0.00193436,4.87677,-0.0071228
0.00193584,4.87761,-0.0076284
0.00193732,4.87644,-0.0076284
0.0019388,4.87745,-0.00695567
0.00194028,4.87694,-0.00728992
0.00194176,4.87694,-0.00711857
0.00194324,4.87594,-0.00678432
0.00194472,4.87577,-0.00711857
0.0019462,4.87627,-0.0067801
0.00194768,4.87611,-0.00711857
0.00194916,4.8766,-0.00711857
0.00195064,4.87627,-0.0071228
0.00195212,4.87576,-0.00711857
0.0019536,4.87694,-0.00695145
0.00195508,4.87643,-0.00728992
0.00195656,4.87627,-0.00779553
0.00195804,4.87593,-0.00745705
0.00195952,4.87627,-0.00728992
0.001961,4.87543,-0.00695145
0.00196248,4.87594,-0.00711857
0.00196396,4.8751,-0.0067801
0.00196544,4.87644,-0.0076284
0.00196692,4.87677,-0.00745283
0.0019684,4.87745,-0.00695145
0.00196988,4.87744,-0.00746127
0.00197136,4.87745,-0.00711857
0.00197284,4.87727,-0.00746127
0.00197432,4.87694,-0.00728992
0.0019758,4.87727,-0.00745705
0.00197728,4.87644,-0.00695145
0.00197876,4.87526,-0.00745705
0.00198024,4.8751,-0.00711857
0.00198172,4.8751,-0.00695145
0.0019832,4.87561,-0.0072857
0.00198468,4.8756,-0.00695145
0.00198616,4.87627,-0.0071228
0.00198764,4.87509,-0.00711857
0.00198912,4.87627,-0.00695145
0.0019906,4.8756,-0.0072857
0.00199208,4.87544,-0.0072857
0.00199356,4.8751,-0.00728992
0.00199504,4.87594,-0.00746127
0.00199652,4.87459,-0.0072857
0.001998,4.87527,-0.00711857
0.00199948,4.87493,-0.00695145
0.00200096,4.87544,-0.00746127
0.00200244,4.87476,-0.0076284
0.00200392,4.8751,-0.00728992
0.0020054,4.87376,-0.0072857
0.00200688,4.87393,-0.00695145
0.00200836,4.87392,-0.00711857
0.00200984,4.87376,-0.00695145
0.00201132,4.87392,-0.00661297
0.0020128,4.87561,-0.00796688
0.00201428,4.87577,-0.00694722
0.00201576,4.87661,-0.00695145
0.00201724,4.87627,-0.00627449
0.00201872,4.87711,-0.0076284
0.0020202,4.87727,-0.00711857
0.00202168,4.87745,-0.00728992
0.00202316,4.8761,-0.00728992
0.00202464,4.87661,-0.0076284
0.00202612,4.87677,-0.00745705
0.0020276,4.87761,-0.0076284
0.00202908,4.87794,-0.00695145
0.00203056,4.87879,-0.00695145
0.00203204,4.87878,-0.0076284
0.00203352,4.87828,-0.00695145
0.002035,4.87777,-0.00694722
0.00203648,4.87862,-0.00728992
0.00203796,4.87744,-0.0067801
0.00203944,4.87661,-0.00711857
0.00204092,4.8766,-0.00746127
0.0020424,4.87644,-0.00728992
0.00204388,4.87661,-0.00678432
0.00204536,4.87761,-0.00661297
0.00204684,4.8771,-0.00695145
0.00204832,4.87761,-0.00695145
0.0020498,4.87694,-0.00745705
0.00205128,4.87728,-0.0071228
0.00205276,4.8761,-0.00745705
0.00205424,4.87594,-0.0071228
0.00205572,4.8756,-0.00745705
0.0020572,4.87544,-0.0071228
0.00205868,4.87577,-0.00661297
0.00206016,4.87594,-0.00746127
0.00206164,4.8766,-0.00745705
0.00206312,4.87711,-0.00746127
0.0020646,4.87644,-0.00728992
0.00206608,4.87644,-0.0071228
0.00206756,4.87543,-0.0067801
0.00206904,4.87577,-0.0071228
0.00207052,4.87493,-0.00813401
0.002072,4.87561,-0.00728992
0.00207348,4.8761,-0.00695145
0.00207496,4.87728,-0.00712702
0.00207644,4.87694,-0.00745705
0.00207792,4.87812,-0.0071228
0.0020794,4.87744,-0.0076284
0.00208088,4.87761,-0.0071228
0.00208236,4.87728,-0.00678432
0.00208384,4.87695,-0.00746127
0.00208532,4.8766,-0.00728992
0.0020868,4.87627,-0.00745705
0.00208828,4.8761,-0.00728992
0.00208976,4.87594,-0.00746127
0.00209124,4.8761,-0.0072857
0.00209272,4.87711,-0.00745705
0.0020942,4.87712,-0.00711857
0.00209568,4.87795,-0.00695145
0.00209716,4.87811,-0.0071228
0.00209864,4.87762,-0.00711857
0.00210012,4.87727,-0.00711857
0.0021016,4.87661,-0.00695145
0.00210308,4.87644,-0.00678432
0.00210456,4.87611,-0.00678432
0.00210604,4.87476,-0.0071228
0.00210752,4.87611,-0.0071228
0.002109,4.87476,-0.00728992
0.00211048,4.8751,-0.00746127
0.00211196,4.8751,-0.00746127
0.00211344,4.87594,-0.00779975
0.00211492,4.87577,-0.0071228
0.0021164,4.87711,-0.00645006
0.00211788,4.87661,-0.00661297
0.00211936,4.87728,-0.00728992
0.00212084,4.87678,-0.00711857
0.00212232,4.87627,-0.0067801
0.0021238,4.8766,-0.00678432
0.00212528,4.87661,-0.0071228
0.00212676,4.87727,-0.00711857
0.00212824,4.87711,-0.00711857
0.00212972,4.87643,-0.00746127
0.0021312,4.87711,-0.00695145
0.00213268,4.87627,-0.00746127
0.00213416,4.87661,-0.0072857
0.00213564,4.87559,-0.00711857
0.00213712,4.87628,-0.00695145
0.0021386,4.87493,-0.00711857
0.00214008,4.87594,-0.00746127
0.00214156,4.8756,-0.00729415
0.00214304,4.87544,-0.00745283
0.00214452,4.87459,-0.00695567
0.002146,4.8746,-0.00745705
0.00214748,4.87543,-0.0067801
0.00214896,4.87544,-0.00745705
0.00215044,4.87493,-0.00711857
